timestamp,trend_donchian_mtf_btc,trend_donchian_adx_slope_eth,trend_donchian_adx_slope_btc,trend_donchian_mtf_xrp,trend_donchian_mtf_bnb,momentum_ranking_eth,momentum_ranking_bnb,momentum_ranking_sol,grid_trend_bias_xrp,tail_risk_hedge_bnb,tail_risk_hedge_sol,grid_trend_bias_btc,grid_trend_bias_sol,tail_risk_hedge_btc,grid_trend_bias_eth,breakout_squeeze_btc
2024-09-02,27.567824244106973,20.860342079760503,23.615166385487896,6.0,3.863602282106226,27.073346659998283,37.901377567978834,15.636330620494084,9.820704143076837,9.768899642745136,21.380855204566704,7.587082751750209,9.417904381263975,6.447403688863234,17.43923006005899,5.3990476226953
2024-09-03,27.567824244106973,21.876945008788944,23.615166385487896,6.0,3.863602282106226,27.75168218748064,38.370682971981644,16.388805833098246,9.820704143076837,9.768899642745136,20.21419437002545,7.587082751750209,9.417904381263975,6.447403688863234,17.43923006005899,5.3990476226953
2024-09-04,27.567824244106973,21.645820977892605,23.05428895336555,6.0,3.863602282106226,27.59746303570055,39.06222559110749,15.769360957713547,9.820704143076837,9.768899642745136,21.17460085672893,7.587082751750209,9.417904381263975,6.447403688863234,17.43923006005899,5.3990476226953
2024-09-05,27.567824244106973,22.38826858689998,23.8040398844044,6.0,3.863602282106226,28.092866477991777,39.386890572977165,16.2015817382106,9.820704143076837,9.768899642745136,20.504472395306742,7.587082751750209,9.417904381263975,6.447403688863234,17.43923006005899,5.3990476226953
2024-09-06,27.567824244106973,23.684349364373727,24.728361803721924,6.0,3.863602282106226,28.957685585573557,40.3453661599882,16.649242627024435,9.820704143076837,9.768899642745136,19.79851886950763,7.587082751750209,9.417904381263975,6.447403688863234,17.43923006005899,5.3990476226953
2024-09-07,27.567824244106973,22.99107197660571,24.642013967075126,6.0,3.863602282106226,28.665680470317817,39.95241600028744,16.37346797715442,9.820704143076837,9.768899642745136,19.79851886950763,7.587082751750209,9.417904381263975,6.447403688863234,17.43923006005899,5.3990476226953
2024-09-08,27.567824244106973,22.99107197660571,24.33462743725591,6.0,3.863602282106226,28.5231391153548,39.35274798406162,16.126323991712884,9.820704143076837,9.768899642745136,19.79851886950763,7.587082751750209,9.417904381263975,6.447403688863234,17.43923006005899,5.3990476226953
2024-09-09,27.567824244106973,22.99107197660571,24.33462743725591,6.0,3.863602282106226,28.148125330971528,38.366958325918134,15.621095016923215,9.80023157598403,9.768899642745136,19.79851886950763,7.587082751750209,9.402976029838374,6.447403688863234,17.362597068029917,5.3990476226953
2024-09-10,27.567824244106973,22.99107197660571,24.33462743725591,6.0,3.863602282106226,27.970911754531024,38.47186919004045,15.564958464168809,9.776533099330795,9.768899642745136,19.79851886950763,7.587082751750209,9.364665748124501,6.447403688863234,17.144187489256314,5.3990476226953
2024-09-11,27.567824244106973,22.99107197660571,24.33462743725591,6.0,3.863602282106226,28.26231492149722,37.65555092778688,15.893904347977422,9.903777147729036,9.768899642745136,19.79851886950763,7.587082751750209,9.584171604026828,6.447403688863234,17.599442952482853,5.3990476226953
2024-09-12,27.567824244106973,22.99107197660571,24.33462743725591,6.0,3.863602282106226,28.132474675443493,36.773430585077875,15.520580934304666,9.903777147729036,9.768899642745136,19.79851886950763,7.587082751750209,9.584171604026828,6.447403688863234,17.599442952482853,5.3990476226953
2024-09-13,27.567824244106973,22.99107197660571,24.33462743725591,6.0,3.863602282106226,27.666807478655535,36.06326473563446,15.22210625763779,9.903777147729036,9.768899642745136,19.79851886950763,7.587082751750209,9.584171604026828,6.447403688863234,17.360005973893315,5.3990476226953
2024-09-14,27.567824244106973,22.99107197660571,24.33462743725591,6.0,3.863602282106226,27.79622636090658,36.237702326275716,15.411068642865741,9.903777147729036,9.768899642745136,19.79851886950763,7.587082751750209,9.584171604026828,6.447403688863234,17.517125972730916,5.3990476226953
2024-09-15,27.567824244106973,22.99107197660571,24.33462743725591,6.0,3.863602282106226,28.409009719658062,36.24328929537099,15.99891753500616,9.903777147729036,9.768899642745136,19.79851886950763,7.587082751750209,9.584171604026828,6.447403688863234,17.839311974529657,5.3990476226953
2024-09-16,27.567824244106973,22.99107197660571,24.33462743725591,6.0,3.863602282106226,28.53084405346091,37.469318624611155,15.989408064320987,9.903777147729036,9.768899642745136,19.79851886950763,7.587082751750209,9.584171604026828,6.447403688863234,17.839311974529657,5.3990476226953
2024-09-17,27.567824244106973,22.99107197660571,24.33462743725591,6.0,3.863602282106226,28.254068229930525,36.684039079553536,15.983784183808249,9.903777147729036,9.768899642745136,19.79851886950763,7.587082751750209,9.584171604026828,6.447403688863234,17.839311974529657,5.3990476226953
2024-09-18,27.567824244106973,22.99107197660571,24.32003541600631,6.0,3.863602282106226,28.053378670197972,35.85840920214117,15.694205463588792,9.903777147729036,9.768899642745136,19.79851886950763,7.587082751750209,9.584171604026828,6.447403688863234,17.839311974529657,5.3990476226953
2024-09-19,27.567824244106973,23.021842926126464,24.78945492480781,6.0,3.863602282106226,27.50783293538808,35.36985296495908,14.814150783262859,9.903777147729036,9.768899642745136,19.79851886950763,7.587082751750209,9.584171604026828,6.447403688863234,17.839311974529657,5.3990476226953
2024-09-20,27.567824244106973,23.916071925752398,24.88746732308727,6.0,3.863602282106226,26.93158783781167,35.36985296495908,14.814150783262859,9.903777147729036,9.768899642745136,19.79851886950763,7.587082751750209,9.584171604026828,6.447403688863234,17.839311974529657,5.3990476226953
2024-09-21,27.567824244106973,24.3934984813868,24.944549302631867,6.0,3.863602282106226,26.623932067027894,35.36985296495908,14.805267622689247,9.903777147729036,9.768899642745136,19.79851886950763,7.587082751750209,9.584171604026828,6.447403688863234,17.839311974529657,5.3990476226953
2024-09-22,27.567824244106973,24.09962566901626,25.03822835532824,6.0,3.863602282106226,26.813304998917104,35.348643778691866,14.330993959790119,9.903777147729036,9.768899642745136,19.79851886950763,7.587082751750209,9.680663150490991,6.447403688863234,17.839311974529657,5.3990476226953
2024-09-23,27.567824244106973,24.715207942863007,24.93722200919136,6.0,3.863602282106226,26.4166210761104,36.328665636278295,14.341302102097647,9.903777147729036,9.768899642745136,19.79851886950763,7.587082751750209,9.881082852965983,6.447403688863234,17.839311974529657,5.3990476226953
2024-09-24,27.567824244106973,24.519829228423685,25.307959420850548,6.0,3.863602282106226,26.37954106147475,36.39472103109111,15.13631757756554,9.903777147729036,9.768899642745136,19.79851886950763,7.587082751750209,9.881082852965983,6.447403688863234,17.839311974529657,5.3990476226953
2024-09-25,27.567824244106973,24.519829228423685,24.864894532004424,6.0,3.863602282106226,26.819565261128318,35.27898536234381,14.657385427277438,9.903777147729036,9.768899642745136,19.79851886950763,7.587082751750209,9.881082852965983,6.447403688863234,17.839311974529657,5.3990476226953
2024-09-26,27.567824244106973,24.519829228423685,25.6609695096698,6.0,3.863602282106226,26.505288059159604,35.81823758545203,15.410672749750447,9.903777147729036,9.768899642745136,19.79851886950763,7.587082751750209,9.881082852965983,6.447403688863234,17.839311974529657,5.390778460903116
2024-09-27,27.567824244106973,24.441968844975673,25.901430795480845,6.0,3.863602282106226,26.129551936828886,36.47038448333124,15.619908215242623,9.903777147729036,9.768899642745136,19.79851886950763,7.587082751750209,9.881082852965983,6.447403688863234,17.839311974529657,5.441293836783313
2024-09-28,27.567824244106973,24.263839828990378,25.930188452532295,6.0,3.863602282106226,26.247714386065542,36.09747175443346,15.52981108680473,9.903777147729036,9.768899642745136,19.79851886950763,7.587082751750209,9.881082852965983,6.447403688863234,17.839311974529657,5.447335157948539
2024-09-29,27.567824244106973,23.93821889885016,25.82993059335977,6.0,3.863602282106226,26.35365728502454,35.77560183061831,15.698606917090459,9.903777147729036,9.768899642745136,19.79851886950763,7.587082751750209,9.881082852965983,6.447403688863234,17.839311974529657,5.426273291694427
2024-09-30,27.567824244106973,23.93821889885016,25.40962603491452,6.0,3.863602282106226,26.683585142521288,34.08758624135639,15.108168419725759,9.903777147729036,9.768899642745136,19.79851886950763,7.587082751750209,9.768011335391492,6.447403688863234,17.872859147508027,5.337976987853208
2024-10-01,27.567824244106973,24.650907216497014,26.13942473422176,6.0,3.863602282106226,27.614437977465574,32.84634532246476,14.378966468221297,9.903777147729036,9.768899642745136,19.79851886950763,7.587082751750209,9.73444246819428,6.447403688863234,16.810445323672212,5.337976987853208
2024-10-02,27.567824244106973,25.445828654255703,26.201963900438738,6.0,3.863602282106226,28.119171618244664,32.57011367142936,13.876142303926317,9.903777147729036,9.763041817654544,19.786646881378807,7.587082751750209,9.399674434101861,6.447403688863234,16.234375748344785,5.337976987853208
2024-10-03,27.567824244106973,25.581017440212044,26.159541093783123,6.0,3.863602282106226,28.205009444333037,32.70582748259023,13.876142303926317,9.903777147729036,9.803722658592447,19.313599092185783,7.587082751750209,9.174952416427876,6.447403688863234,16.136406134222312,5.337976987853208
2024-10-04,27.567824244106973,25.265908781031385,25.691914471683994,6.0,3.863602282106226,27.81591006997453,33.34416279791766,13.876142303926317,9.903777147729036,9.995066613977357,20.221274545561233,7.587082751750209,9.547067760210416,6.447403688863234,16.67374785391085,5.337976987853208
2024-10-05,27.567824244106973,25.265908781031385,25.691914471683994,6.0,3.863602282106226,27.815669290658718,33.81615861903466,13.876142303926317,9.903777147729036,10.136549538655194,20.133558010151003,7.587082751750209,9.547067760210416,6.447403688863234,16.67374785391085,5.337976987853208
2024-10-06,27.567824244106973,25.265908781031385,25.691914471683994,6.0,3.863602282106226,27.663075399260386,34.24431767813951,13.876142303926317,9.903777147729036,10.264892191702646,20.680762290632874,7.587082751750209,9.547067760210416,6.447403688863234,16.67374785391085,5.337976987853208
2024-10-07,27.567824244106973,25.265908781031385,25.691914471683994,6.0,3.863602282106226,27.765526998140054,33.88821904973955,13.876142303926317,10.117277093893435,10.158149985170894,20.327212390259582,7.587082751750209,9.547067760210416,6.447403688863234,17.13918357540802,5.337976987853208
2024-10-08,27.567824244106973,25.265908781031385,25.691914471683994,6.0,3.863602282106226,27.65663455256231,34.82440414531383,13.876142303926317,10.117277093893435,10.43877578615403,20.257717164137468,7.587082751750209,9.547067760210416,6.447403688863234,17.13918357540802,5.337976987853208
2024-10-09,27.567824244106973,25.265908781031385,25.691914471683994,6.0,3.863602282106226,28.079443031135042,34.24972221044238,13.876142303926317,10.117277093893435,10.266512225191324,19.671386506347005,7.587082751750209,9.547067760210416,6.447403688863234,17.13918357540802,5.337976987853208
2024-10-10,27.567824244106973,25.265908781031385,25.420031227549412,6.0,3.863602282106226,27.985298318651026,33.84618379849503,13.876142303926317,10.117277093893435,10.145549724703402,19.628587617088872,7.587082751750209,9.547067760210416,6.447403688863234,17.13918357540802,5.337976987853208
2024-10-11,27.567824244106973,25.265908781031385,24.576090113439967,6.0,3.863602282106226,27.66494143895796,34.455094437951296,13.876142303926317,10.117277093893435,10.328073497761068,20.547704357691746,7.587082751750209,9.547067760210416,6.447403688863234,17.13918357540802,5.337976987853208
2024-10-12,27.567824244106973,25.265908781031385,24.576090113439967,6.0,3.863602282106226,27.444447780499544,34.619632421394115,13.876142303926317,10.117277093893435,10.37739451730525,20.65508425658222,7.587082751750209,9.547067760210416,6.447403688863234,17.13918357540802,5.337976987853208
2024-10-13,27.567824244106973,25.265908781031385,24.576090113439967,6.0,3.863602282106226,27.48839000563595,34.361415878034954,13.876142303926317,10.117277093893435,10.299992917290659,20.65508425658222,7.587082751750209,9.547067760210416,6.447403688863234,17.13918357540802,5.337976987853208
2024-10-14,27.567824244106973,25.19258944122238,25.1184736395514,6.0,3.863602282106226,26.518711506016345,35.38827701557955,13.876142303926317,10.117277093893435,10.607799280139385,20.65508425658222,7.587082751750209,9.547067760210416,6.447403688863234,17.13918357540802,5.337976987853208
2024-10-15,27.567824244106973,24.63827400781057,25.490774352756887,6.0,3.863602282106226,26.65324694872848,35.72335801835727,13.876142303926317,10.117277093893435,10.70824135643739,20.65508425658222,7.587082751750209,9.547067760210416,6.447403688863234,17.13918357540802,5.337976987853208
2024-10-16,27.567824244106973,24.63827400781057,25.69909089765607,6.0,3.863602282106226,26.630011744752245,36.09807225802267,13.876142303926317,10.117277093893435,10.820563678319033,20.65508425658222,7.587082751750209,9.547067760210416,6.447403688863234,17.13918357540802,5.337976987853208
2024-10-17,27.567824244106973,24.63827400781057,25.626661071404392,6.0,3.863602282106226,26.662396562729484,35.59965427898055,13.876142303926317,10.117277093893435,10.664757893564822,20.642698637399782,7.587082751750209,9.4902488926032,6.447403688863234,17.13918357540802,5.337976987853208
2024-10-18,27.567824244106973,24.63827400781057,26.009265450181633,6.0,3.863602282106226,26.44509323020563,35.971966504289114,13.876142303926317,10.117277093893435,10.664757893564822,21.24777873704042,7.587082751750209,9.698894963454478,6.447403688863234,17.13918357540802,5.337976987853208
2024-10-19,27.567824244106973,24.63827400781057,25.989988850754024,6.0,3.863602282106226,26.397367940653957,35.90651161306552,13.876142303926317,10.117277093893435,10.664757893564822,21.89871046200937,7.587082751750209,9.698894963454478,6.447403688863234,17.13918357540802,5.337976987853208
2024-10-20,27.567824244106973,24.999080380716833,26.242067458653565,6.0,3.863602282106226,26.397367940653957,36.40733160646446,13.876142303926317,10.117277093893435,10.664757893564822,21.89871046200937,7.587082751750209,9.698894963454478,6.447403688863234,17.13918357540802,5.337976987853208
2024-10-21,27.567824244106973,24.37680054316549,25.593349974570472,6.0,3.863602282106226,26.397367940653957,35.954551900202105,13.867821610959743,10.117277093893435,10.664757893564822,21.89871046200937,7.587082751750209,9.698894963454478,6.447403688863234,17.13918357540802,5.337976987853208
2024-10-22,27.567824244106973,24.37680054316549,25.593349974570472,6.0,3.863602282106226,26.397367940653957,35.65850363072287,13.987191892688944,10.117277093893435,10.664757893564822,21.89871046200937,7.587082751750209,9.698894963454478,6.447403688863234,17.13918357540802,5.337976987853208
2024-10-23,27.567824244106973,24.245113775582126,25.593349974570472,6.0,3.863602282106226,26.397367940653957,35.126457450685145,14.258487987528042,10.117277093893435,10.664757893564822,21.89871046200937,7.587082751750209,9.698894963454478,6.447403688863234,17.13918357540802,5.337976987853208
2024-10-24,27.567824244106973,24.133087906834692,25.593349974570472,6.0,3.863602282106226,26.397367940653957,35.70894593221629,14.783550275693555,10.117277093893435,10.664757893564822,21.89871046200937,7.587082751750209,9.698894963454478,6.447403688863234,17.13918357540802,5.337976987853208
2024-10-25,27.567824244106973,25.057325572024602,25.593349974570472,6.0,3.863602282106226,26.397367940653957,34.50733825021234,13.756798901379435,10.117277093893435,10.664757893564822,21.89871046200937,7.587082751750209,9.693079115984888,6.447403688863234,17.13918357540802,5.337976987853208
2024-10-26,27.567824244106973,24.65054072914429,25.593349974570472,6.0,3.863602282106226,26.397367940653957,35.03337939435799,14.258487987528042,10.117277093893435,10.664757893564822,21.89871046200937,7.587082751750209,10.077575332246738,6.447403688863234,17.13918357540802,5.337976987853208
2024-10-27,27.567824244106973,24.40631463606546,25.593349974570472,6.0,3.863602282106226,26.397367940653957,35.390078526347175,14.7401429005193,10.117277093893435,10.664757893564822,21.89871046200937,7.587082751750209,10.077575332246738,6.447403688863234,17.13918357540802,5.337976987853208
2024-10-28,27.567824244106973,23.81650673963345,25.715478399627422,6.0,3.863602282106226,26.397367940653957,36.11248434416364,14.875373569331403,10.216151301577714,10.664757893564822,21.89871046200937,7.587082751750209,10.077575332246738,6.447403688863234,17.13918357540802,5.337976987853208
2024-10-29,27.567824244106973,23.81650673963345,26.744796125960807,6.0,3.863602282106226,26.397367940653957,36.43315326080038,14.975544435118147,10.10858827553596,10.664757893564822,21.89871046200937,7.587082751750209,10.077575332246738,6.447403688863234,17.13918357540802,5.337976987853208
2024-10-30,27.567824244106973,23.81650673963345,26.601217425431003,6.0,3.863602282106226,26.397367940653957,35.78400888086721,14.594060387913633,10.250744443423146,10.664757893564822,21.89871046200937,7.587082751750209,10.077575332246738,6.447403688863234,17.13918357540802,5.337976987853208
2024-10-31,27.567824244106973,23.81650673963345,25.956792382747278,6.0,3.863602282106226,26.397367940653957,34.63164249317827,14.075676157467235,10.250744443423146,10.664757893564822,21.89871046200937,7.587082751750209,9.954641239426596,6.447403688863234,17.13918357540802,5.337976987853208
2024-11-01,27.567824244106973,23.81650673963345,25.956792382747278,6.0,3.863602282106226,26.397367940653957,34.40465213645788,13.857804524381066,10.250744443423146,10.664757893564822,21.885579114540644,7.587082751750209,9.800557419981077,6.447403688863234,17.13918357540802,5.337976987853208
2024-11-02,27.567824244106973,23.81650673963345,25.956792382747278,6.0,3.863602282106226,26.397367940653957,34.14343307515268,13.864482582100184,10.250744443423146,10.664757893564822,21.89612574624454,7.587082751750209,9.805280295672894,6.447403688863234,17.13918357540802,5.337976987853208
2024-11-03,27.567824244106973,23.81650673963345,25.956792382747278,6.0,3.863602282106226,26.397367940653957,33.494889198808714,13.559796198665506,10.250744443423146,10.65836287583932,21.414935674754428,7.587082751750209,9.589799092233758,6.44353756632344,17.13918357540802,5.337976987853208
2024-11-04,27.567824244106973,23.802225404390814,25.956792382747278,6.0,3.863602282106226,26.397367940653957,33.178423807296426,13.178312151460991,10.250744443423146,10.557660856484604,20.812459338669548,7.587082751750209,9.67490602063165,6.356558594222928,17.13918357540802,5.337976987853208
2024-11-05,27.567824244106973,23.56344560779054,25.956792382747278,6.0,3.863602282106226,26.381539017243615,33.82636718005118,13.902881413985103,10.250744443423146,10.763842030837049,21.956768878541926,7.587082751750209,9.67490602063165,6.498881006231393,17.13918357540802,5.337976987853208
2024-11-06,27.567824244106973,22.25402551989138,26.364284628202206,6.0,3.863602282106226,29.661717570291632,35.58644320001799,15.577404387053498,10.250744443423146,11.323913413623902,24.601336778293057,7.587082751750209,9.67490602063165,7.0823766574654625,17.13918357540802,5.4217771815324864
2024-11-07,27.308695583600645,23.670359464857782,26.461781681699,6.0,3.863602282106226,31.549506250288417,35.954551900202105,16.400475000934573,10.250744443423146,11.441048779590583,25.90120913579785,7.587082751750209,9.67490602063165,7.108567804526541,17.13918357540802,5.441827310233879
2024-11-08,27.5328979317535,24.212795666092674,26.67903093006324,6.0,3.863602282106226,32.27250305760985,35.92032319561728,16.68846624007146,10.250744443423146,11.430156910324511,26.356032628028224,7.587082751750209,9.67490602063165,7.166928614507363,17.13918357540802,5.486504305422526
2024-11-09,27.60234018120547,25.560793766539433,26.74631959417606,6.0,3.863602282106226,34.06920895717856,37.5350773469959,16.690135754501238,10.250744443423146,11.943985620086996,26.3586692859542,7.587082751750209,9.67490602063165,7.185004722801038,17.13918357540802,5.500342122333076
2024-11-10,28.946870287364888,26.03620198630769,28.049152313693714,6.0,3.863602282106226,34.70286619518059,37.70201734479556,17.5541094719119,10.250744443423146,11.997107368437304,27.723139762645335,7.587082751750209,9.67490602063165,7.534991539110239,17.13918357540802,5.7682677956312105
2024-11-11,31.941598794186923,27.587899757260377,30.951006475892278,6.0,3.863602282106226,36.77107722492486,39.665063577914445,18.559157158638897,10.250744443423146,12.621765625117693,29.292821589380765,7.587082751750209,9.67490602063165,8.314531908650148,17.13918357540802,6.365029926772566
2024-11-12,31.66912166297804,26.53310820500976,30.686979571449616,6.0,3.863602282106226,35.365177465781414,37.578313605418835,17.677653539715553,10.250744443423146,11.957743770738874,29.292821589380765,7.587082751750209,9.67490602063165,8.243604970508716,17.13918357540802,6.3107331739493695
2024-11-13,32.547967508426915,26.228242335616958,31.53857011421072,6.0,3.863602282106226,34.74328690276291,37.30268245797265,17.970653322141775,10.250744443423146,11.870035560333157,29.292821589380765,7.587082751750209,9.67490602063165,8.467288800556174,17.13918357540802,6.485861543175517
2024-11-14,31.456979010816067,26.228242335616958,30.463127166828436,6.0,3.863602282106226,33.35013437485163,37.38975547840772,17.50068501015897,10.250744443423146,11.897742947062632,29.292821589380765,7.587082751750209,9.67490602063165,8.467288800556174,17.02755406099726,6.2646982491819445
2024-11-15,32.786029507196154,26.228242335616958,30.463127166828436,6.176349591906906,3.863602282106226,33.684830907716524,37.215008933948376,18.254470775204215,10.250744443423146,11.84213708817796,29.292821589380765,7.587082751750209,9.67490602063165,8.467288800556174,17.198439828452603,6.2646982491819445
2024-11-16,32.630765421200124,26.228242335616958,30.463127166828436,7.765423848184166,3.863602282106226,34.15299204108907,37.422783175814125,18.019903997820258,10.250744443423146,11.908252645477262,29.292821589380765,7.587082751750209,9.67490602063165,8.467288800556174,17.548033091974414,6.2646982491819445
2024-11-17,32.3631481674801,26.228242335616958,30.463127166828436,7.301713154932526,3.863602282106226,33.53600425931371,37.17057166834703,19.834666182990095,10.250744443423146,11.82799676667464,29.292821589380765,7.587082751750209,9.67490602063165,8.467288800556174,17.548033091974414,6.2646982491819445
2024-11-18,32.581842654478905,26.228242335616958,30.463127166828436,7.7176685678343695,3.863602282106226,34.97840250104496,37.198795337039776,20.030834128489133,10.250744443423146,11.829875595014496,29.292821589380765,7.587082751750209,9.67490602063165,8.467288800556174,17.548033091974414,6.2646982491819445
2024-11-19,33.240086061025934,26.228242335616958,30.463127166828436,7.621465901622462,3.863602282106226,33.87647517897608,36.986817570049574,19.84134424070921,10.250744443423146,11.829875595014496,29.292821589380765,7.587082751750209,9.67490602063165,8.467288800556174,17.548033091974414,6.2646982491819445
2024-11-20,33.94282434591544,26.228242335616958,30.463127166828436,7.644305383528886,3.863602282106226,33.45930297053217,36.37730642700409,19.656028139003734,10.250744443423146,11.829875595014496,29.292821589380765,7.587082751750209,9.67490602063165,8.467288800556174,17.548033091974414,6.2646982491819445
2024-11-21,35.411155331217074,26.228242335616958,31.263777289392817,8.635400477165225,3.863602282106226,36.5902190724002,37.37113986714229,21.419035376850417,10.250744443423146,11.829875595014496,29.292821589380765,7.587082751750209,9.67490602063165,8.467288800556174,17.548033091974414,6.2646982491819445
2024-11-22,35.610806298278035,26.228242335616958,31.440045002530756,10.200943146023745,3.863602282106226,36.28112595269392,38.04250287987613,21.46160799480979,10.250744443423146,11.829875595014496,29.292821589380765,7.587082751750209,9.67490602063165,8.467288800556174,17.548033091974414,6.2646982491819445
2024-11-23,35.18029315094985,25.706904009216252,31.059953841078062,10.171874714506478,3.863602282106226,37.00325115446102,39.100590204059515,21.29215228018721,10.250744443423146,11.829875595014496,29.292821589380765,7.587082751750209,9.67490602063165,8.467288800556174,17.548033091974414,6.2646982491819445
2024-11-24,34.533500393346976,25.31613023029391,30.488913881016035,9.58060163901659,3.863602282106226,36.639900588997335,39.64644796664902,21.114348993415742,11.210478907863113,11.829875595014496,29.292821589380765,7.587082751750209,9.837114097314958,8.467288800556174,17.548033091974414,6.2646982491819445
2024-11-25,34.533500393346976,25.31613023029391,30.47063150211477,9.58060163901659,3.863602282106226,37.22758063400817,38.227457985352004,19.55752678764677,11.564861432481525,11.829875595014496,29.275256435519456,7.582533231811123,9.111795136632884,8.467288800556174,17.548033091974414,6.2646982491819445
2024-11-26,34.533500393346976,25.31613023029391,30.811995299115814,9.58060163901659,3.863602282106226,36.24974815273783,36.86731735579731,19.260353219146097,11.564861432481525,11.829875595014496,28.830423481016705,7.497585785457148,8.973342831001345,8.467288800556174,17.548033091974414,6.2646982491819445
2024-11-27,34.533500393346976,25.300949660497615,29.61808432481662,9.58060163901659,3.863602282106226,39.831066424808824,38.713865892609974,20.205298386401047,11.564861432481525,11.829875595014496,30.244892313873766,7.871611852345373,9.351194962855232,8.467288800556174,17.548033091974414,6.2646982491819445
2024-11-28,34.533500393346976,24.78674772832944,29.61808432481662,9.58060163901659,3.863602282106226,39.02156276621957,39.292751352605876,19.833831425775205,11.564861432481525,11.829875595014496,29.688851120745326,7.871611852345373,9.351194962855232,8.467288800556174,17.548033091974414,6.2646982491819445
2024-11-29,34.533500393346976,24.876162115457475,29.61808432481662,9.58060163901659,3.863602282106226,39.16232706324478,39.34079163974246,20.32132963927069,11.564861432481525,11.829875595014496,30.41857709105321,7.871611852345373,9.351194962855232,8.467288800556174,17.548033091974414,6.2646982491819445
2024-11-30,34.533500393346976,25.645942477706004,29.61808432481662,10.277381249732933,3.863602282106226,40.374185635854246,39.265728691091546,19.84468326956877,11.564861432481525,11.829875595014496,29.705095020769303,7.871611852345373,9.351194962855232,8.467288800556174,17.548033091974414,6.2646982491819445
2024-12-01,34.533500393346976,25.68407508398119,29.61808432481662,12.072897113741574,3.863602282106226,40.43421746840911,39.43086717812357,19.78875453617117,11.564861432481525,11.829875595014496,29.62137645910727,7.871611852345373,9.351194962855232,8.467288800556174,17.548033091974414,6.2646982491819445
2024-12-02,34.533500393346976,25.3782422388196,29.61808432481662,14.336236425318702,3.863602282106226,39.72625585689996,38.92944668113542,18.855495969924675,11.564861432481525,11.829875595014496,28.224401057045263,7.871611852345373,9.351194962855232,8.467288800556174,17.548033091974414,6.2646982491819445
2024-12-03,34.533500393346976,25.3782422388196,29.61808432481662,13.22272189769787,3.863602282106226,39.405505012904435,44.17724754721863,19.54166640056387,11.564861432481525,11.829875595014496,29.251515350869028,7.871611852345373,9.351194962855232,8.467288800556174,17.746484987338007,6.2646982491819445
2024-12-04,34.533500393346976,25.3782422388196,29.61808432481662,12.605247149478892,3.792046830588053,41.84523791018428,44.46488876644896,19.142652451846676,11.564861432481525,11.829875595014496,28.65423964229511,7.871611852345373,9.351194962855232,8.467288800556174,17.97160748237319,6.2646982491819445
2024-12-05,34.533500393346976,24.415122201096683,29.61808432481662,12.605247149478892,3.675795496208952,41.263005399888044,43.10174561894823,19.704444057467327,11.499545550102374,11.829875595014496,29.477476746917944,7.871611852345373,9.351194962855232,8.467288800556174,17.97160748237319,5.887932482153429
2024-12-06,34.533500393346976,25.79752258680664,29.61808432481662,12.605247149478892,3.7423199382170806,43.59934408828482,43.8817997813286,19.79042405060095,12.419529883562367,11.829875595014496,29.477476746917944,7.871611852345373,9.351194962855232,8.467288800556174,17.97160748237319,5.887932482153429
2024-12-07,34.533500393346976,25.78488732866454,29.61808432481662,12.605247149478892,3.8425931156242523,43.5779897522036,45.057585808996635,19.880329072158982,12.419529883562367,11.829875595014496,29.477476746917944,7.871611852345373,9.351194962855232,8.467288800556174,17.97160748237319,5.887932482153429
2024-12-08,34.533500393346976,25.833300996341663,29.61808432481662,12.605247149478892,3.8025452991112756,43.65981172361686,44.58799200223647,19.880329072158982,12.419529883562367,11.829875595014496,29.477476746917944,7.871611852345373,9.351194962855232,8.467288800556174,17.97160748237319,5.887932482153429
2024-12-09,34.533500393346976,24.813186706385512,29.61808432481662,12.605247149478892,3.6953420775107206,40.448490009361365,41.40712449020503,19.86840802734258,12.419529883562367,11.829875595014496,29.477476746917944,7.871611852345373,9.351194962855232,8.467288800556174,17.30306695647882,5.887932482153429
2024-12-10,34.533500393346976,25.37561136365406,29.61808432481662,12.605247149478892,3.6953420775107206,39.53166991689452,40.66730406830155,20.149949742754263,12.419529883562367,11.829875595014496,29.45980086639811,7.871611852345373,9.351194962855232,8.467288800556174,16.91086938758744,5.887932482153429
2024-12-11,34.533500393346976,24.3020783699402,29.61808432481662,12.605247149478892,3.6953420775107206,41.732909744369266,42.73723994029936,18.892641300313155,12.419529883562367,11.829875595014496,31.35086683642488,7.871611852345373,9.351194962855232,8.467288800556174,17.71115081531204,5.887932482153429
2024-12-12,34.533500393346976,24.3020783699402,29.61808432481662,12.605247149478892,3.6953420775107206,42.2785348213834,42.406362462646086,18.930241333967484,12.419529883562367,11.829875595014496,31.275537582152175,7.871611852345373,9.351194962855232,8.467288800556174,17.71115081531204,5.887932482153429
2024-12-13,34.533500393346976,24.3020783699402,29.61808432481662,12.605247149478892,3.6953420775107206,42.55178316266763,43.580346979546505,19.129246390137958,12.419529883562367,11.829875595014496,31.275537582152175,7.871611852345373,9.351194962855232,8.467288800556174,17.71115081531204,5.887932482153429
2024-12-14,34.533500393346976,24.3020783699402,29.61808432481662,12.605247149478892,3.6953420775107206,42.148665593787385,42.97023533291182,19.575861424032066,12.419529883562367,11.829875595014496,31.25678351204495,7.871611852345373,9.351194962855232,8.467288800556174,17.71115081531204,5.887932482153429
